Item_Code,Item_Name,Category_x,Stock,Reorder_Level,Avg_Daily_Demand,Warehouse,Stock_Status,Search_Item,Scraped_Title,Category_y,Price,Rating,Reviews,Availability,Seller,Matched_Item
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Real Mouth 879,Filters,846.79,4.9,3078.0,In Stock,Murphy Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Represent Impact 817,Pipes,7223.17,4.5,6392.0,Out of Stock,"Marshall, Sanders and Bean",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - State Include 862,Hoses,9350.19,3.7,9079.0,In Stock,"Hurst, Skinner and Mcclure",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Happy Rise 378,Gaskets,5210.37,4.1,4378.0,Out of Stock,"Simmons, Soto and Black",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Civil Put 103,Bearings,6968.74,3.8,8882.0,In Stock,"Mathews, Fields and Santiago",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Can Few 274,Hoses,4140.64,2.6,6944.0,In Stock,Yates-Lucas,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Size Behavior 111,Hoses,4892.07,4.8,987.0,Out of Stock,Bond PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Increase Bank 198,Pipes,4597.6,3.7,7180.0,Out of Stock,Mckinney LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Policy Pm 809,Filters,5638.24,2.9,2389.0,Out of Stock,"Lee, Green and Mitchell",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Rest Leave 733,Pipes,5869.79,3.7,4164.0,Out of Stock,"Hicks, Jefferson and Hayes",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Not Subject 348,Seals,8279.84,3.3,2016.0,Out of Stock,Perez-Reid,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fall Discussion 118,Pipes,1360.69,2.3,4711.0,Out of Stock,"Rodriguez, Hughes and Walls",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Own Student 253,Gaskets,6643.68,4.5,7414.0,Out of Stock,Santiago-Doyle,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Magazine Product 786,Filters,9371.23,3.5,3117.0,In Stock,Ritter-Klein,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Event Provide 722,Pipes,5050.39,4.0,9556.0,Out of Stock,Sanders Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fly Some 190,Pipes,6946.75,2.5,8151.0,Out of Stock,Love Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Agent Smile 804,Seals,4853.13,2.1,6462.0,In Stock,Thomas Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Morning Either 939,Tools,5971.39,3.8,555.0,Out of Stock,Oneal-Hanson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Nice Too 562,Hoses,7268.06,2.1,8817.0,Out of Stock,Stephenson-Sullivan,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Too Half 427,Bearings,2194.05,4.8,6347.0,Out of Stock,Guerra Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Environmental Whole 933,Gaskets,6242.69,5.0,8952.0,In Stock,Farrell-Patterson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Spring Resource 303,Seals,3186.73,2.0,8530.0,In Stock,Palmer and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Near Model 787,Gaskets,6026.95,4.8,2463.0,In Stock,Williams and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Partner Throw 167,Hoses,7914.32,4.8,9554.0,Out of Stock,Dean-Roberts,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Heart From 635,Filters,8192.0,2.4,6329.0,Out of Stock,Wilson and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Since Voice 158,Clamps,1017.86,4.7,4879.0,In Stock,Gonzalez Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Production Lot 619,Bearings,1460.67,3.3,8436.0,Out of Stock,Torres LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Some Small 872,Filters,4540.51,2.1,4761.0,Out of Stock,Barnes PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Nation Could 873,Seals,4416.87,2.9,4415.0,Out of Stock,Rodriguez and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Product Heavy 872,Pipes,6745.23,3.7,4181.0,In Stock,Andrews Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Popular Trip 286,Bearings,645.94,4.7,7905.0,Out of Stock,"Walker, Hogan and Smith",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Card Machine 694,Filters,7521.8,4.1,6648.0,In Stock,"Nash, Hammond and Brown",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Tough Partner 498,Pipes,6573.79,4.2,7721.0,Out of Stock,"Roberts, Ford and Cisneros",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Around Reveal 704,Filters,8034.82,4.2,9982.0,Out of Stock,Oliver Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Theory Decide 958,Pipes,5823.93,3.1,7351.0,In Stock,Richardson-Owens,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Maintain Rock 664,Hoses,3071.18,4.9,4673.0,In Stock,Aguilar-Cunningham,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Keep Manage 246,Pipes,6370.66,4.7,3338.0,Out of Stock,Copeland Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Table Season 779,Pipes,2423.73,3.9,6997.0,Out of Stock,Byrd PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - A Station 143,Clamps,8467.03,3.8,8442.0,Out of Stock,Walker-Washington,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Must Traditional 830,Tools,7210.56,4.4,5712.0,In Stock,Holmes-Nichols,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Price His 219,Pipes,9159.52,3.1,1860.0,Out of Stock,"Goodman, Gordon and Welch",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Serve Light 534,Pipes,6074.61,2.3,6473.0,In Stock,Hernandez LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Must Treatment 635,Filters,9402.06,3.0,6974.0,In Stock,"Moran, Taylor and Rose",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Stuff Include 991,Filters,2659.08,3.4,2000.0,Out of Stock,Ashley-Barton,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Edge Back 860,Seals,3436.54,2.7,2797.0,Out of Stock,"Little, Fowler and Tanner",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Serious Always 995,Seals,111.36,4.1,9745.0,In Stock,"Jenkins, Kelly and Brown",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Activity Deal 418,Gaskets,7101.75,4.8,6299.0,Out of Stock,Douglas-Rodriguez,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Inside Everything 403,Bearings,2592.9,2.2,5178.0,Out of Stock,Woodard-Miller,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Effort Cover 795,Bearings,8657.24,2.0,4522.0,Out of Stock,"Mitchell, Medina and Ray",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Throughout Teach 680,Filters,2194.35,4.0,6944.0,Out of Stock,Mendez and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Give Current 251,Filters,2546.69,3.4,6848.0,Out of Stock,Clayton and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Just Several 727,Bearings,751.11,3.5,2070.0,In Stock,Smith-Molina,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - First Level 764,Pipes,7836.01,4.3,7807.0,Out of Stock,Hill and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Service Though 448,Tools,2869.07,2.3,4408.0,Out of Stock,"Martinez, Nichols and Adams",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Clear Father 796,Seals,6245.88,2.6,9144.0,Out of Stock,Diaz Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Factor Although 225,Tools,8359.98,4.1,9929.0,In Stock,Patterson PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - None Thought 100,Filters,3371.6,4.7,5793.0,In Stock,"Small, Taylor and Brown",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Central Number 357,Seals,4494.62,4.7,5911.0,In Stock,Maldonado Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Life Couple 662,Clamps,5570.39,4.8,921.0,In Stock,Weaver-Richard,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - New Write 444,Seals,1357.8,3.9,469.0,Out of Stock,Ortiz Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Base Or 573,Tools,9684.18,2.3,4485.0,In Stock,Powell Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Open Talk 497,Gaskets,9296.4,4.0,2513.0,In Stock,"Guerrero, Hernandez and Griffin",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Age Record 170,Filters,772.03,3.7,5829.0,In Stock,Copeland Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Us Option 593,Hoses,2969.83,3.2,1325.0,Out of Stock,Davis-Wood,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Employee National 867,Hoses,3333.7,2.5,4557.0,In Stock,"Nunez, Miller and Curry",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Meeting Determine 754,Tools,8175.43,4.3,8871.0,In Stock,Suarez PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Open Most 323,Pipes,5763.36,3.7,4481.0,In Stock,Warren Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Left Almost 570,Tools,8014.12,4.5,6346.0,Out of Stock,Anderson Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Per Give 670,Clamps,7928.13,3.6,8488.0,Out of Stock,Harris PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Ask Happen 427,Clamps,325.71,3.0,8724.0,In Stock,Dennis LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Sing Ability 632,Hoses,8665.77,3.4,8194.0,In Stock,"Rodgers, Warner and Anderson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Character Region 649,Bearings,6202.88,3.0,1076.0,In Stock,Dawson-Simmons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Write Here 890,Pipes,402.37,4.9,6762.0,Out of Stock,Blanchard LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Suffer List 880,Gaskets,3378.21,3.1,1569.0,In Stock,"Graves, Clayton and Barrera",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Manager Still 199,Bearings,6078.68,3.6,7268.0,Out of Stock,Stein LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Lead Artist 579,Bearings,6469.16,2.6,5265.0,Out of Stock,Carroll-Rojas,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Key Let 545,Hoses,577.45,3.7,7910.0,Out of Stock,Williams-Miller,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - We Carry 738,Clamps,469.09,4.9,4894.0,Out of Stock,"Thomas, Dickson and Schneider",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Here Property 845,Tools,7302.98,2.4,2337.0,In Stock,Walters Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Test Television 643,Clamps,5970.57,3.2,1089.0,In Stock,Dunn LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - And Look 261,Seals,8656.02,4.6,4762.0,In Stock,Mcfarland-Hall,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Choose Side 991,Hoses,4544.43,3.1,9736.0,Out of Stock,"Kirby, Deleon and Schmitt",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Bag Boy 928,Hoses,5780.53,4.3,5208.0,In Stock,Prince PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Character I 227,Clamps,1231.67,2.7,5942.0,In Stock,Higgins-Garcia,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Against Experience 240,Filters,9358.37,3.9,9157.0,In Stock,Perry LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Plant Enter 402,Pipes,1448.25,2.9,3061.0,Out of Stock,Mercado-Stanley,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Might Process 319,Hoses,3195.49,4.0,8299.0,Out of Stock,"Erickson, Gonzalez and Shah",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - In Positive 549,Filters,8874.54,4.0,4163.0,In Stock,Walter Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Interview Ago 718,Pipes,2715.7,2.7,6461.0,Out of Stock,Jimenez-Peterson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Return Bar 266,Gaskets,1603.05,4.2,8523.0,Out of Stock,Calderon LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Process Knowledge 467,Seals,1947.03,3.8,7215.0,Out of Stock,Hart PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Trade Word 109,Bearings,489.32,2.0,5121.0,Out of Stock,Coleman-Lawrence,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Improve Behavior 308,Tools,9289.07,3.0,5258.0,Out of Stock,"Vega, Flores and Hopkins",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Necessary Board 170,Seals,4102.38,3.8,1191.0,Out of Stock,Bates Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Environmental Nor 139,Bearings,8208.56,3.8,3714.0,Out of Stock,"Martin, Caldwell and Johnson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Father Which 417,Pipes,7962.53,4.3,6303.0,In Stock,Ortiz and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Green Serious 647,Tools,2329.74,4.1,1345.0,In Stock,"Mcdonald, Bowman and Fernandez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Meet Five 194,Tools,1187.74,2.4,157.0,In Stock,Jarvis-Blair,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Send Yeah 915,Tools,1423.11,3.8,9272.0,In Stock,Walls PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Budget Sign 440,Gaskets,3674.98,2.9,4945.0,In Stock,Frost and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Goal Least 707,Clamps,7681.24,3.4,2882.0,Out of Stock,Hill Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Action Prepare 398,Seals,6759.11,3.5,8718.0,Out of Stock,"Franco, White and Alvarado",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Daughter Including 789,Clamps,6847.81,4.5,1165.0,Out of Stock,"Webster, Carroll and Thompson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Read Head 340,Seals,3814.24,4.6,3852.0,In Stock,Cox and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Beat Tax 544,Seals,6451.63,2.6,603.0,In Stock,Torres-Robinson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Employee Too 671,Bearings,9325.91,2.8,6770.0,In Stock,"Mcbride, Williams and Krueger",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Life Agent 810,Pipes,1872.84,4.2,5858.0,Out of Stock,Mcgee-Oneal,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Animal Center 145,Hoses,7784.91,2.1,4100.0,In Stock,Parker-Turner,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Tv Old 199,Pipes,8766.71,2.8,4224.0,In Stock,"Morgan, Ray and Ramirez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Wait Anyone 329,Hoses,3237.83,4.2,5957.0,In Stock,"Brown, Mayer and Kelley",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Glass Large 244,Clamps,2273.02,4.5,4382.0,Out of Stock,Cross-Richardson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Media Girl 737,Pipes,8305.3,4.7,8636.0,Out of Stock,Parker Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Truth Person 104,Filters,706.24,2.9,7754.0,In Stock,Lopez LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Chair Style 694,Clamps,9195.36,3.3,4295.0,In Stock,Melton-Mejia,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Mouth Huge 405,Pipes,1184.77,2.9,5123.0,In Stock,Obrien and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Give Anyone 644,Tools,8665.32,2.3,8094.0,Out of Stock,Fitzpatrick-Levy,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Article View 815,Tools,3455.4,3.7,7319.0,Out of Stock,Ramos LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - City Involve 347,Bearings,8307.69,4.3,4147.0,In Stock,Price-Smith,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Voice Structure 777,Gaskets,1811.03,4.7,1555.0,In Stock,"Kennedy, Duran and Kelly",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Nor Station 419,Gaskets,6540.46,3.3,5803.0,In Stock,Mclaughlin-Keller,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Lead Between 263,Clamps,1346.99,3.6,451.0,In Stock,"Preston, Williams and Smith",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - There Enter 375,Hoses,7319.16,4.5,3480.0,Out of Stock,Warren Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Challenge Ahead 857,Gaskets,7449.35,3.5,2535.0,Out of Stock,Edwards LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Herself Full 564,Tools,8882.83,4.1,5253.0,Out of Stock,"Wilson, Brooks and Strong",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Six Raise 656,Tools,6271.9,4.1,3902.0,In Stock,"Hopkins, Brown and Dillon",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Direction Job 629,Bearings,9243.1,4.1,3591.0,In Stock,Henry-Henderson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hotel Tough 126,Hoses,1251.53,2.7,5361.0,Out of Stock,Roberts-Rogers,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Region Cover 835,Clamps,4053.93,3.9,8230.0,Out of Stock,Bryant-Mejia,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Watch Most 275,Hoses,2854.38,2.7,1291.0,In Stock,"Patterson, Mahoney and Lopez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fine Military 198,Seals,3637.15,3.7,2023.0,In Stock,Lee Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Realize Above 811,Tools,1683.07,4.5,7213.0,Out of Stock,"Fuller, Rojas and Baldwin",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Woman Case 330,Clamps,149.79,3.5,5258.0,In Stock,Moran-Barnes,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Business Join 848,Pipes,8646.57,4.1,5713.0,In Stock,Le-Glenn,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Mr Enter 590,Filters,2316.51,4.3,7356.0,In Stock,"Edwards, Williams and Hall",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Sell Score 187,Filters,6695.63,3.6,3085.0,Out of Stock,Wood-Johnson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Keep Out 178,Seals,5102.59,4.2,5345.0,Out of Stock,Phillips Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Development Public 830,Filters,5760.48,2.8,4790.0,In Stock,Schwartz-White,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Through Again 853,Filters,2004.27,2.8,328.0,In Stock,"Cannon, Cook and Dudley",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Doctor Near 447,Hoses,3790.38,2.8,1647.0,Out of Stock,Terry-Holland,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Small Race 562,Pipes,9583.94,3.7,1863.0,In Stock,"Gallagher, Stewart and Chung",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Enter Sing 500,Bearings,7837.08,3.6,7217.0,In Stock,Burke Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Product Chance 317,Hoses,7055.77,2.3,883.0,Out of Stock,"Hodge, Lane and Smith",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Success Resource 604,Tools,1009.61,2.6,8240.0,Out of Stock,"Gonzalez, Sullivan and George",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Cover Yet 324,Gaskets,7810.09,4.0,369.0,In Stock,Fowler and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Too Technology 128,Seals,3010.53,4.6,2343.0,In Stock,Medina Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Dream Control 285,Tools,9199.47,3.6,1096.0,In Stock,"Gibson, Mendoza and Flores",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Rich Front 417,Tools,4821.25,3.1,4690.0,Out of Stock,Williams and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Movement Open 980,Filters,2861.57,2.6,5042.0,In Stock,Williams Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Though Actually 491,Filters,5813.66,3.2,2735.0,Out of Stock,Martin-Gray,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Shoulder Building 376,Gaskets,9543.26,2.0,6152.0,Out of Stock,Frank-Carter,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Short Teacher 716,Seals,3883.83,4.9,9506.0,In Stock,Miller-Martin,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Break Friend 201,Clamps,2109.72,3.2,4245.0,In Stock,"Carter, Mcintyre and Carter",Clamps 1908
